Loan_ID,Borrower_Credit_Score,Debt_to_Income_Ratio,Loan_to_Value_Ratio,Annual_Income,Loan_Amount,Loan_Term_Years,Collateral_Value,Industry_Sector,Credit_History_Length_Years,Past_Due_Payments,Consumer_Confidence_Index,Business_Confidence_Index,Inflation_Rate,GDP_Growth_Rate,Loan_Type,Credit_Rating
137,710,0.12204610819876607,0.762636634237515,113944.07637273688,104250.31392226936,9,76872.22507918405,Technology,21,9,0.27821187867539765,0.07869338754523458,0.6846490432813809,0.29489506628976103,Corporate,Ba
138,617,0.2969937538565276,0.5373308548877601,175810.5730003501,396123.0110779827,15,308027.77197387896,Technology,3,2,0.5233042357598354,0.010067731046245476,0.17666437383307765,0.5666782145587532,Personal,Ba
139,524,0.3081960850709602,0.593470281318498,182123.40140780766,291993.271052929,22,292240.8272107941,Technology,18,3,0.2563524411435665,0.27111869861193894,0.2730524822975512,0.7965611193211565,Personal,B
140,533,0.32545366909447715,0.6622574733191682,131599.45886629962,183493.46096602114,20,67660.07126005231,Consumer Goods,2,5,0.41946751132958093,0.2776348757849513,0.04629470498147381,0.43414886425581256,Government,B
141,673,0.5134517720134842,0.8007209899173529,116296.58266131164,146839.35019489928,1,844929.4656996524,Healthcare,19,9,0.3923150126491104,0.290260395668019,0.3685685926161101,0.9928452903726802,Personal,B
142,771,0.14900270743547087,1.0003860385556964,163157.6243664968,283753.3876458317,13,868377.1302970053,Real Estate,17,3,0.06406548706054649,0.8015874438578762,0.6032868381027008,0.8051883024037603,Government,Ba
143,532,0.4519710412109811,0.5928820282780921,75387.65454045947,219831.03888615425,10,913247.1746136866,Consumer Goods,11,6,0.02734136540669374,0.2868976630565899,0.8676508425562889,0.423638032212727,Personal,B
144,412,0.26897278552264536,1.0165710003365325,32609.275812315453,32588.914217472928,12,744391.2174529489,Energy,13,7,0.6179144124116921,0.6310574176380555,0.21097730380132962,0.7046104037407226,Personal,Caa
145,796,0.25499006821773496,1.0985425108020546,99206.07906831082,334269.35253540345,14,713408.830333663,Healthcare,24,2,0.17179996135530418,0.007452737795864639,0.8783227941126892,0.6696534082234374,Personal,Ba
146,741,0.56627156304299,0.9560351368196633,116321.60259245207,252380.0059230278,6,483048.2443873597,Finance,9,2,0.14835242452505615,0.8924486288970025,0.8031490459921609,0.04340138615488898,Corporate,B
147,567,0.22423426220837103,0.5306079867994584,80534.6623045886,142065.29953627207,11,858823.9582655214,Real Estate,28,1,0.3581670988028105,0.2599527383502226,0.648047623118712,0.3707471193742946,Corporate,B
148,809,0.42126591766968313,0.8084575808492089,95171.51989542047,148755.4762503972,23,515033.2201144983,Healthcare,17,5,0.2314371130123788,0.5375489001987144,0.8609668941452442,0.5255724760465436,Personal,Ba
149,685,0.23756387868804604,0.9620462011434499,52619.89959573609,229128.3736735258,7,39344.69764928399,Finance,13,5,0.7454760632386237,0.568318140937219,0.3260186711971299,0.41503241106045585,Corporate,B
150,686,0.35357194132019254,1.1849591942251188,77139.28357252499,414658.2687175392,25,589061.2670790178,Energy,21,0,0.6492735077151803,0.2399122773515726,0.9417860324497692,0.18194043592135356,Government,B
151,412,0.493146446298139,1.1662658716484695,70816.2091454775,214410.0372557616,20,396553.01523201814,Real Estate,24,8,0.9623767573191759,0.5909873623493405,0.17928208636318155,0.6615485566390045,Corporate,Ca
152,380,0.5408612617581303,0.7769922081079431,81167.76515055093,420592.5116326701,4,526084.969258135,Energy,13,1,0.4020210938212465,0.8669113310752045,0.5784960554750924,0.9879616717447033,Corporate,Caa
153,412,0.5193486201475251,0.9311517505575648,80839.19879191092,215307.29070206644,21,446299.0352189541,Finance,2,3,0.02653178906296627,0.3311399834099452,0.4670090343096036,0.3406986744573366,Government,Caa
154,301,0.3910903680723199,1.1235706031531096,125024.62307809429,415807.01710242697,12,501830.21217021183,Consumer Goods,17,8,0.8468492428716727,0.9336984894370405,0.7503724286514677,0.9600808842359707,Personal,Ca
155,519,0.22440815766911107,1.0817323731633375,72601.47983333236,466107.3322712546,25,117486.99954982627,Finance,5,6,0.1227027662018837,0.23460693396858578,0.3487587780540303,0.7564731037128224,Government,Caa
156,524,0.43061669163093286,0.8355952838789248,189963.41476778104,15184.069900957878,2,24387.8697854879,Energy,14,2,0.26879647539134643,0.11790310753097655,0.9191507745580222,0.328210672599319,Government,B
157,684,0.45495252288980403,0.6828689316241363,116916.72116176692,35813.9540500818,20,346785.52863839496,Technology,17,9,0.6303997039857683,0.3496729501320578,0.09622543554447427,0.4196687673503128,Government,B
158,702,0.10534599505675071,0.595969962759183,51924.22108966046,71339.55139415059,14,261993.48614006312,Consumer Goods,6,1,0.46159477050827336,0.8925884384192269,0.6132915667262119,0.6270282594149893,Corporate,Ba
159,429,0.3196052554659373,0.8415861085582814,77533.06598912826,65449.637286213365,9,257557.1376909052,Finance,9,8,0.6918808893710764,0.16137476758673241,0.07407881406423722,0.7477748688906295,Personal,Caa
160,352,0.5216310214108821,1.0059921127403024,154058.77434306117,229966.5522664904,22,937724.2718796934,Consumer Goods,24,1,0.19378672570513544,0.41585588047224986,0.971776091914897,0.7468904774027404,Corporate,Caa
161,715,0.34479379812152366,1.1788387992513862,32322.03652472367,383196.8654147272,14,820795.1880414798,Real Estate,12,3,0.5854861067941047,0.6242787770749023,0.202298645572911,0.6411235973537532,Corporate,B
162,546,0.2556877210816606,1.1032704333761623,189429.05765348166,480857.565507478,6,23237.153420022874,Technology,22,1,0.4540399229530929,0.8156748246643566,0.7727892663842343,0.11244459405002538,Government,B
163,738,0.5358988855123313,0.6429686686737132,105680.07669338705,211801.50291405493,23,18632.018303780358,Technology,20,6,0.5872611861199668,0.9050839940286561,0.7290049607322308,0.8541666998613063,Corporate,B
164,502,0.17794034876490286,1.0038446887757289,118583.43390166944,345798.1625992044,5,779130.9256720407,Finance,23,5,0.8819935862298187,0.991857218444433,0.9760099845693135,0.2672439095626613,Corporate,B
165,483,0.2032226162081002,0.7023708777009012,198030.08009271976,319575.92134820914,20,985011.974923778,Real Estate,12,7,0.5334563515355121,0.8452709556711461,0.9338947322536935,0.1752956203818331,Personal,Ba
166,422,0.44368618346806665,0.9784308161035175,115578.52461988638,199625.84964276198,27,470554.2959514652,Consumer Goods,22,2,0.7409357169964221,0.009501612218231537,0.8713000699970646,0.21213212876564946,Personal,Caa
167,700,0.27621797076328747,0.9660638223225408,191116.47905853533,361956.14185715443,19,438798.4671675654,Finance,7,6,0.7440839344417189,0.3929080453516842,0.6433607777612598,0.040433920518891386,Personal,Ba
168,593,0.45650841786688945,0.690701422047879,185589.2896848362,298015.7862626512,18,283066.27989591606,Healthcare,18,7,0.6620676063709966,0.8542556927965665,0.5215581619819462,0.7357739323074097,Government,B
169,579,0.17885181062974595,0.6640720341521005,190023.63987325615,381170.0629631087,7,669967.4034403041,Finance,23,0,0.4834087657264021,0.9760724187395167,0.202360754347105,0.05190851344723835,Government,Ba
170,497,0.22613454480042297,0.5727564338122481,168103.41977370187,100856.10826675073,21,476932.91716032923,Healthcare,26,7,0.003376975227808665,0.059520208454309276,0.633685840812885,0.041797948159399634,Personal,B
171,810,0.17832368918181676,0.5353777457632387,80387.6743748143,183334.33570857532,1,175843.52156523953,Technology,20,0,0.12115828139242368,0.3398598589957009,0.7166066218188055,0.001601701479848061,Government,Ba
172,443,0.5764551567817549,1.1009157411995296,88885.02224361684,337254.847322748,20,486560.90615595365,Finance,5,5,0.5431024283363962,0.6508796998984444,0.9431872400229991,0.004739367816953166,Government,Caa
173,500,0.30270198042546204,0.5348945762445292,92047.29159070895,66777.71394389406,9,382607.30163634644,Finance,11,1,0.0438356248428029,0.4087321233269583,0.28224700453300133,0.6799681699963774,Government,B
174,423,0.268609954955113,0.5621188165675799,196460.74273407317,386346.7961546122,8,890907.8540053553,Technology,14,8,0.04528367879775397,0.15672883243693436,0.3580757821407329,0.49536342786520227,Corporate,B
175,486,0.10710107808538236,0.6671964247577399,91328.43567526527,71052.68727672652,11,773870.7440118963,Consumer Goods,7,9,0.1261249101068852,0.8994718430720966,0.449202472616393,0.6723191263597781,Government,B
176,625,0.1767087897054437,1.121360829923593,48477.182567124684,165604.8047619314,7,704234.9679783494,Energy,26,9,0.23313767265038887,0.30423897197542715,0.691447316119174,0.23175966897496048,Personal,B
177,763,0.3105679281212498,0.7330582522955339,162315.91208797577,122576.69330079277,21,333888.62092025124,Finance,11,9,0.9996285749898756,0.2557659506318103,0.8419171646042009,0.7194635463730614,Personal,Ba
178,648,0.13425139628594704,0.6342596902196145,92230.75956894894,35187.853000482195,17,148219.22814271486,Real Estate,2,2,0.12032825384489243,0.5716179620097395,0.25782321961883237,0.3115686732238515,Corporate,Ba
179,702,0.3553696647531085,1.0008888470565664,135559.10499339338,138975.13426077415,28,866032.1943194543,Energy,17,3,0.27120098509697876,0.8446954792880642,0.5401824810409175,0.49709477289014703,Personal,Ba
180,645,0.3275077192322239,0.72334882840808,187141.27008487438,456198.0485954486,21,349319.9125948199,Technology,15,9,0.6828625836041434,0.47665133246112534,0.2518599042454699,0.8624715501306353,Government,Ba
181,810,0.483584070172176,0.7333566466533373,127835.94805226753,18329.680239644476,15,597027.0263101853,Consumer Goods,21,4,0.676670344577083,0.11215349469366553,0.4644409980217049,0.0647082013574738,Government,Ba
182,446,0.42990135070015834,1.0172836171569752,138409.03032084095,13330.320702185983,8,594917.3122383271,Energy,26,2,0.8747801658629343,0.4479654617449488,0.9344001197538162,0.8552437268020293,Corporate,Caa
183,447,0.3229736526602869,0.6761569709258142,139286.63595907312,353612.08971762104,20,928772.5508239722,Technology,1,6,0.6106713545101011,0.09900219894010909,0.8825389032188721,0.3315077096456862,Corporate,B
184,788,0.21233035005253573,1.1277320333939378,134107.86157894757,186600.6079135473,12,180006.39727637047,Technology,13,1,0.26580657574075073,0.17386413401109369,0.4611789311222494,0.2456360633102591,Government,Ba
185,637,0.4634317830089032,0.8929951745988417,57160.7941717622,118721.83404303809,5,773929.0081540417,Consumer Goods,6,6,0.2392169716960454,0.4363257699698986,0.36667592432904816,0.8488100129335668,Personal,B
186,772,0.45393105172710213,0.8764821978206898,107590.62050728843,256891.7148510233,8,467964.67176655564,Energy,2,4,0.829901092096555,0.11442455228478088,0.5448718615982205,0.6950006919300133,Corporate,Ba
187,450,0.1766480802576937,0.6853265645463467,31302.883396099936,137004.39079054623,5,183004.49147161763,Consumer Goods,29,8,0.09778078675207291,0.6700906882173121,0.7333009976513236,0.29599277078642316,Personal,Caa
188,714,0.5573759157127014,1.0845660380909479,136465.01669280662,199048.8716537455,14,837282.2212240386,Consumer Goods,2,1,0.48086825536343847,0.543862572740133,0.11697336611945586,0.6968515824636907,Corporate,B
189,597,0.1322025580075216,0.900924685610051,127810.91015446061,359091.5124030818,4,821937.7148789177,Energy,20,8,0.4828265901567754,0.3432503725709395,0.22670512724562064,0.9034859024020694,Government,B
190,562,0.1275188544463581,0.6088615835336582,84083.32727093958,62868.996919104524,27,49780.58574784025,Energy,10,8,0.7390089843218564,0.15906308719253526,0.12024653439046529,0.8704852469224977,Corporate,B
191,443,0.1936752088312135,0.6444087660713338,119062.23553893463,480029.822940822,15,712345.6173830793,Real Estate,18,7,0.9954944113059643,0.5130177211035281,0.018625660079736983,0.8062420002117969,Government,B
192,645,0.5547303990243856,0.8277791361744504,113819.82292437305,26051.69871318156,20,161984.68730794554,Healthcare,25,4,0.4962843367548798,0.7983616696145298,0.7839378150159512,0.9967534373419965,Personal,B
193,301,0.3599990620184609,1.045749275691472,72655.5867101827,404235.9908874731,29,614256.7462919751,Energy,12,2,0.7754095093200237,0.7492809888177043,0.3748382673086972,0.16886844404337253,Corporate,Ca
194,603,0.4939704603364501,1.1575066915318721,79858.8831757408,363672.6410059481,22,647364.6050967682,Energy,19,9,0.8515237693310704,0.9724485973896656,0.7642281535726445,0.7494095457189156,Corporate,Caa
195,553,0.2139215940382503,0.9644490412638627,159631.9694268876,144634.3406781488,10,668592.1049295372,Technology,13,0,0.034086291614839004,0.5003556039012901,0.49628695995360117,0.29442644488972225,Personal,B
196,752,0.3451109873268704,0.8543002746908086,158474.4942608939,63569.8115183672,17,128895.89382199002,Finance,8,9,0.6357507101103117,0.6315068208201464,0.685574513651455,0.9318704037905167,Personal,Ba
197,336,0.2791447318119411,0.6755123842584173,109862.9655407732,426925.59440615296,4,602332.749813539,Healthcare,23,2,0.8843710514232863,0.24357087237362274,0.49792374447940235,0.08046762869263657,Corporate,Caa
198,459,0.5139143035330963,0.9710075723190247,151976.52191071655,341407.7550763821,1,108864.5793471987,Finance,27,5,0.7204431606255062,0.7718984440935229,0.4870755989044906,0.6676598640794601,Corporate,Caa
199,308,0.11130221967961332,1.1875678290974552,106636.21763925914,148986.2056498098,28,748098.6452897765,Finance,16,3,0.7734759965104426,0.5000565676427012,0.886607227546588,0.20198917188406063,Personal,Caa
200,532,0.22192136498305268,0.8333557328774646,174733.58593234245,13379.93997678534,6,73107.18626960876,Finance,11,5,0.810940151826662,0.4726212697874016,0.6380412419137921,0.9905170133025617,Corporate,B
201,398,0.1762871121511894,0.6134993152229268,86577.13597546426,469552.71947218286,8,760232.9240896557,Real Estate,23,3,0.01941434079205362,0.29880704218609466,0.11018406537998404,0.5196435955024025,Personal,B
202,507,0.5295945193607847,0.5723384070179249,187639.72497371817,205105.31739768115,4,884657.4800450163,Real Estate,20,8,0.9288620377732729,0.31826082168898817,0.5683618573287625,0.5331142448913877,Corporate,B
203,430,0.3337719248468829,0.688479327819287,122188.22059599405,92252.089259702,24,305556.22602242907,Healthcare,4,7,0.9062303202440737,0.20750661237532864,0.14012164747228917,0.5273257046005861,Corporate,B
204,703,0.3021100219466081,0.8986094133148704,121066.93638355762,456357.8029449741,14,780509.0649525631,Consumer Goods,28,9,0.6013016605876537,0.9455107973526486,0.5815497329029048,0.7588265837727424,Corporate,Ba
205,451,0.32474138105053996,1.1627637107639301,144037.76533542742,182715.21895452394,2,423345.99721944623,Real Estate,17,5,0.3488263905068908,0.23796262293953074,0.660721567903823,0.971399897656219,Corporate,Caa
206,353,0.5859622753511676,0.7094155581449026,87945.52183849635,234309.56229381065,5,799736.4707312908,Technology,8,9,0.3690065870897532,0.03859088723241555,0.19347477800998403,0.9606262228062599,Personal,Caa
207,419,0.5251336971679621,0.7137738199601231,153136.02705421284,350816.23837503797,15,689389.8459669861,Healthcare,1,7,0.5352489098165212,0.4225856018258005,0.16044114153924294,0.23330825517231069,Personal,Caa
208,719,0.45318438592515375,0.8368257613785346,84472.26744780039,410612.3193820241,19,296249.10718225536,Technology,29,6,0.2916645480843777,0.9685365638141287,0.1832598355395767,0.5587497615366114,Personal,B
209,721,0.24523947961162731,1.142979634569432,97581.60109299356,54587.98562954123,14,201796.32227451066,Finance,20,4,0.5660530588925131,0.030354545272120892,0.8232596978477715,0.5458754819310478,Corporate,B
210,403,0.1825864997592239,0.7933385354123624,144699.58425481967,449843.5825016823,7,915594.7147701988,Technology,3,8,0.6179100499486102,0.258257218855912,0.15811407499315655,0.12453524139040151,Personal,B
211,553,0.5607168145122267,0.6562605743026532,94336.34722123484,466607.16047115094,29,840589.3789244475,Real Estate,13,3,0.7284819644938598,0.25057084135570107,0.780449605479519,0.6971167872099548,Corporate,B
212,526,0.3115377613982414,0.61419164048724,63995.60085697032,133338.51469873916,9,663302.9981725317,Technology,1,3,0.06578925970314697,0.5325067621647097,0.020018425535911488,0.7591027665056413,Personal,B
213,411,0.2393778997343146,0.8199107584907371,178223.24799183614,251207.0302712672,1,355877.90201408917,Finance,23,9,0.06676148227990031,0.7564907141488487,0.8245744241605563,0.8693076690689778,Personal,B
214,809,0.3354604132088177,1.0604742050111047,186766.41473496065,429648.2904351526,24,515354.78965757345,Finance,23,8,0.9225108856001604,0.4140920975963973,0.2432476889248829,0.7355309122938178,Corporate,Ba
215,772,0.558923711410176,0.7039466833070727,136544.27846726624,246237.42427501534,20,562285.4895814689,Real Estate,2,3,0.7445051234649134,0.32879287612758945,0.18839394486063576,0.11867291062167862,Government,Ba
